dummy,Holiday,Holiday,COVID,COVID,Holiday_COVID,Holiday_COVID
stat,coef,pval,coef,pval,coef,pval
2010-01-29,0.6474809751192089,0.39198221443638814,0.0,,0.0,
2010-02-26,0.4180902674470295,0.5903407118905946,0.0,,0.0,1.0
2010-03-31,0.6875304099481944,0.5021160807504961,0.0,,0.0,1.0
2010-04-30,0.6975498431849759,0.47107759244463,0.0,1.0,0.0,
2010-05-31,0.7080682147783554,0.45255973371089075,0.0,1.0,0.0,
2010-06-30,0.7658351837636718,0.4044793486311157,0.0,1.0,0.0,
2010-07-30,0.7371068923294438,0.40657167041984854,0.0,,0.0,
2010-08-31,0.7044381241450802,0.397663566642259,0.0,1.0,0.0,1.0
2010-09-30,0.6776612864186858,0.39839912304571223,0.0,1.0,0.0,1.0
2010-10-29,0.6180533924715789,0.4214678839187197,0.0,1.0,0.0,
2010-11-30,0.5911895971988619,0.4166025082333321,0.0,1.0,0.0,1.0
2010-12-31,0.6297512666069358,0.363073923518226,0.0,,0.0,1.0
2011-01-31,0.5602802252648137,0.3995198963925374,0.0,1.0,0.0,
2011-02-28,0.2728999107687531,0.7381211714366085,0.0,1.0,0.0,1.0
2011-03-31,0.2634375385323276,0.7277975837731943,0.0,1.0,0.0,
2011-04-29,0.2896704072412914,0.6936055885358727,0.0,1.0,0.0,1.0
2011-05-31,0.3281783552003709,0.6438281330286231,0.0,1.0,0.0,1.0
2011-06-30,0.3422346171396007,0.6247249476195005,0.0,,0.0,
2011-07-29,0.3869181427576448,0.5705472886493931,0.0,1.0,0.0,1.0
2011-08-31,0.4087749592638487,0.5396334580139492,0.0,,0.0,
2011-09-30,0.42596050214507497,0.48418499876015564,0.0,1.0,0.0,1.0
2011-10-31,0.3949644010576516,0.5038150180479641,0.0,,0.0,
2011-11-30,0.412886209924601,0.49995156769933435,0.0,1.0,0.0,
2011-12-30,0.44140963855233556,0.4548483638071883,0.0,,0.0,
2012-01-31,0.3903077028632665,0.3410323420931973,0.0,,0.0,1.0
2012-02-29,0.23499590516422214,0.5297611193905056,0.0,,0.0,1.0
2012-03-30,0.1826697553388098,0.6708788900960303,0.0,1.0,0.0,
2012-04-27,0.1812094340146581,0.6713765261222685,0.0,1.0,0.0,
2012-05-31,0.16505115037949325,0.6894246087388425,0.0,1.0,0.0,
2012-06-29,0.1417062044812879,0.727464000628133,0.0,1.0,0.0,1.0
2012-07-31,0.14410611402903267,0.7143711196362943,0.0,,0.0,1.0
2012-08-31,0.16918733818495998,0.6553420983899442,0.0,,0.0,
2012-09-28,0.17748087301123922,0.6428114500100209,0.0,,0.0,1.0
2012-10-31,0.46337194039100066,0.1744550891305664,0.0,1.0,0.0,
2012-11-30,0.4019518323977945,0.20504803128939786,0.0,1.0,0.0,
2012-12-31,0.21245056750615096,0.5408103960826247,0.0,,0.0,1.0
2013-01-31,0.19197577471621358,0.5833531877425252,0.0,1.0,0.0,1.0
2013-02-28,-0.18015895183960165,0.5743246336212161,0.0,1.0,0.0,
2013-03-29,-0.3060296342384609,0.4204189218776866,0.0,,0.0,1.0
2013-04-26,-0.2983022057756017,0.425453079170643,0.0,,0.0,
2013-05-31,-0.32067207980485507,0.39326224204560223,0.0,1.0,0.0,
2013-06-28,-0.30756689359473843,0.4441059449249135,0.0,,0.0,1.0
2013-07-31,-0.29062422473753863,0.47616045812125596,0.0,,0.0,1.0
2013-08-30,-0.31190908123475886,0.4504074488142372,0.0,,0.0,
2013-09-30,-0.33708237340647107,0.4091064471172655,0.0,,0.0,1.0
2013-10-31,-0.36821613590743646,0.3766680805712902,0.0,1.0,0.0,
2013-11-29,-0.34285111335360907,0.37832073460749305,0.0,,0.0,
2013-12-31,-0.3632481365743262,0.3621385602036665,0.0,1.0,0.0,1.0
2014-01-30,-0.2580460152229043,0.4973555948732965,0.0,,0.0,1.0
2014-02-28,0.05477773986575483,0.8952452044626373,0.0,,0.0,1.0
2014-03-31,0.06944930750637318,0.8688909477705733,0.0,1.0,0.0,1.0
2014-04-30,0.05442730455638522,0.8959281713662932,0.0,,0.0,
2014-05-30,0.0705567246957593,0.863489091656927,0.0,,0.0,1.0
2014-06-30,0.05949106286457573,0.8826643409055694,0.0,,0.0,1.0
2014-07-31,0.03589223085949102,0.929496384265139,0.0,,0.0,
2014-08-29,0.030715437493187753,0.938731085802766,0.0,1.0,0.0,
2014-09-30,0.004682398621012653,0.990820051500907,0.0,1.0,0.0,1.0
2014-10-31,0.008870783798131032,0.9819772042525536,0.0,,0.0,
2014-11-28,-0.014438863015650005,0.9711553800037067,0.0,,0.0,1.0
2014-12-31,-0.00160750033344574,0.9969112752428395,0.0,1.0,0.0,1.0
2015-01-30,-0.008255510323092408,0.9863977070900923,0.0,,0.0,1.0
2015-02-27,0.19116964944653517,0.6106710418310795,0.0,1.0,0.0,
2015-03-31,0.5125485907446716,0.2815037946962673,0.0,,0.0,
2015-04-30,0.49435031300973725,0.28387700479441536,0.0,1.0,0.0,
2015-05-29,0.4670475855077704,0.3601849838052651,0.0,1.0,0.0,
2015-06-30,0.46017292342044036,0.40128119931016915,0.0,1.0,0.0,
2015-07-31,0.4452927919043306,0.4426441304170067,0.0,1.0,0.0,1.0
2015-08-31,0.4604458623321381,0.46374223355559807,0.0,,0.0,
2015-09-30,0.4819077442951735,0.4562503239441572,0.0,,0.0,
2015-10-30,0.45814314989362914,0.48329316868246075,0.0,1.0,0.0,1.0
2015-11-30,0.4473346333997428,0.5040377037591399,0.0,1.0,0.0,1.0
